movie,genres
Blood Car (2007),"['Comedy', 'Horror']"
Missing Women  (1951),"['Crime', 'Thriller']"
In the Blink of an Eye  (2009),"['Drama', 'Fantasy', 'Thriller']"
Waiting for Guffman (1997),"['Comedy', 'Music']"
The Crown (2016),['Documentary']
Murder on the Orient Express  (1974),"['Drama', 'Thriller', 'Mystery']"
And Then There Were None  (1974),"['Crime', 'Drama', 'Mystery']"
Red  (2016),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Captain Mike Across America (2007),['Documentary']
Chocolat  (2000),"['Comedy', 'Drama', 'Romance']"
Ice Age: The Meltdown (2006),"['Animation', 'Family', 'Comedy', 'Adventure']"
Drishyam  (2015),"['Crime', 'Mystery', 'Thriller']"
Cry Danger (1951),"['Crime', 'Thriller']"
The In-Laws  (1979),"['Action', 'Adventure', 'Comedy', 'Mystery']"
Foul Play  (1977),"['Comedy', 'Drama']"
Leprechaun 2 (1994),"['Comedy', 'Horror', 'Fantasy']"
Leprechaun 3 (1995),"['Comedy', 'Horror']"
Leprechaun: Origins (2014),['Horror']
Guys and Dolls  (1955),"['Comedy', 'Crime', 'Romance']"
Our Town  (1940),"['Drama', 'Romance']"
Boy Wonder  (2010),"['Action', 'Crime', 'Drama', 'Thriller']"
Dear Diary  (1996),"['Romance', 'Comedy', 'Drama']"
Justice League: The Flashpoint Paradox,"['Science Fiction', 'Animation', 'Action', 'Adventure']"
Justice League Dark ,"['Animation', 'Action', 'Fantasy']"
Because of You  (1952),"['Drama', 'Romance']"
Tinker Bell and the Lost Treasure,"['Animation', 'Family', 'Adventure', 'Fantasy']"
Tinker Bell ,"['Animation', 'Family', 'Adventure', 'Fantasy']"
Mother's Day  (2016),"['Comedy', 'Drama', 'Romance']"
Paris Can Wait (2016),"['Comedy', 'Drama', 'Romance']"
Sweeney Todd  (1928),"['Drama', 'Horror']"
The Warrior's Way,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']"
Al Capone  (1959),"['Action', 'Adventure', 'Crime', 'Drama']"
Straight Outta Compton  (2015),"['Drama', 'Music', 'History']"
Spartan  (2004),"['Mystery', 'Action', 'Drama', 'Thriller', 'Crime']"
Friday the 13th Part 2 (1981),"['Horror', 'Thriller']"
Big Momma's House 2 (2006),"['Comedy', 'Crime']"
The Perfect Holiday (2007),"['Comedy', 'Drama', 'Romance', 'Family']"
Forgetting the Girl  (2012),"['Thriller', 'Drama']"
One Wild Moment (2015),"['Drama', 'Romance']"
October Sky (1999),"['Drama', 'Family']"
Eddie  (1996),"['Action', 'Comedy']"
The Mummy  (1932),"['Horror', 'Drama', 'Fantasy']"
The Three Stooges Go Around the World in a Daze (1963),['Comedy']
The Toxic Avenger Part II (1989),"['Comedy', 'Horror', 'Fantasy']"
Demon House (2018),"['Documentary', 'Horror', 'Mystery', 'Thriller']"
Dan in Real Life (2007),"['Comedy', 'Romance', 'Drama']"
The Green Hornet  (2011),"['Action', 'Crime', 'Comedy']"
Night at the Museum ,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Money  (1993),"['Crime', 'Comedy']"
Freddy's Dead: The Final Nightmare (1991),"['Horror', 'Thriller']"
Lego DC Comics Super Heroes: The Flash (2018),"['Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction']"
Dog Days  (2001),"['Drama', 'Comedy', 'Romance']"
Honey 2,"['Music', 'Comedy', 'Drama']"
The Spy Next Door (2010),"['Action', 'Comedy', 'Family']"
Forgotten  (2013),['Mystery']
Just the Way You Are  (2015),"['Drama', 'Romance', 'Comedy']"
Chasing Liberty (2004),"['Comedy', 'Romance']"
"Synecdoche, New York (2008)",['Drama']
How She Move (2007),['Drama']
Center Stage  (2000),"['Drama', 'Music']"
Magnum Force (1973),"['Drama', 'Crime', 'Action']"
Tightrope  (1984),"['Mystery', 'Thriller', 'Crime', 'Horror']"
Electra  (1962),"['Action', 'History', 'Drama']"
Supergirl  (1973),"['Fantasy', 'Action']"
DC Showcase: Catwoman,"['Action', 'Animation', 'Crime']"
The Echo  (2008),"['Horror', 'Thriller', 'Drama', 'Mystery']"
Benji: Off the Leash! (2004),"['Drama', 'Family']"
The Great Gatsby  (1926),['Drama']
Two for the Road  (1967),"['Drama', 'Romance', 'Comedy']"
Alex & Emma (2003),"['Comedy', 'Romance']"
Paris When It Sizzles (1964),"['Romance', 'Comedy']"
The Belko Experiment (2016),"['Horror', 'Thriller']"
Deadroom (2005),['Drama']
Battlestar Galactica: Razor,"['Science Fiction', 'Action', 'Drama', 'Thriller', 'TV Movie']"
Man of the West (1958),['Western']
Countryman  (1982),['Drama']
Bichhoo (2000),"['Action', 'Crime', 'Thriller']"
Black Stallion  (2010),"['Action', 'Drama']"
Secretariat  (2010),['Drama']
Hidalgo  (2004),"['Western', 'Adventure', 'Action']"
Out of Africa  (1985),"['History', 'Romance', 'Drama']"
Casting JonBenet (2017),"['Documentary', 'Crime', 'Drama']"
The Horse Whisperer  (1998),"['Adventure', 'Drama', 'Romance']"
The Marine (2006),['Action']
12 Rounds  (2009),"['Action', 'Thriller', 'Crime']"
The Wall  (2012),[]
Legendary  (2010),['Drama']
Never Back Down 2: The Beatdown (2011),"['Drama', 'Action']"
Gigli (2003),"['Comedy', 'Crime', 'Drama', 'Romance']"
The 13th Floor  (1988),['Horror']
The Man in the Iron Mask  (1998),"['Adventure', 'Action', 'Drama']"
Catching Faith (2015),"['Drama', 'Family']"
Alice in Wondertown (1991),"['Comedy', 'Drama']"
Beer for My Horses  (2008),"['Action', 'Comedy']"
Henry IV  (1984),['Drama']
Ice Age: Dawn of the Dinosaurs (2009),"['Animation', 'Comedy', 'Family', 'Adventure']"
Titanic ,"['Drama', 'Romance']"
The Princess Blade (2001),"['Action', 'Science Fiction']"
Bunny  (2005),"['Animation', 'Drama', 'Fantasy', 'Comedy']"
Big Bear (2017),['Comedy']
Dark City  (1998),"['Mystery', 'Science Fiction']"
Enter the Dangerous Mind (2013),['Thriller']
Bates Motel ,"['Horror', 'Drama']"
Snow White  (1995),"['Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']"
The Little Shop of Horrors (1960),"['Horror', 'Comedy', 'Fantasy']"
Earth Girls Are Easy (1989),"['Comedy', 'Science Fiction']"
Planes: Fire & Rescue (2014),"['Animation', 'Comedy', 'Adventure', 'Family']"
The Beast and the Beauty (2005),"['Comedy', 'Romance']"
Pocahontas  (1994),"['Adventure', 'Animation', 'Family']"
The Jungle Book 2 (2003),"['Family', 'Animation', 'Adventure']"
Oklahoma!  (1999),"['Romance', 'Music', 'Western']"
Jersey Girl  (2004),"['Comedy', 'Romance', 'Drama']"
Red State  (2006),"['Horror', 'Action', 'Thriller']"
Prisoners  (1981),"['Drama', 'Thriller', 'Crime']"
The Apartment (1960),"['Comedy', 'Drama', 'Romance']"
Wordplay  (2006),['Documentary']
The Delta Force (1986),"['Action', 'Thriller', 'Adventure', 'War']"
Nine Months (1995),"['Romance', 'Comedy']"
Billy Elliot (2000),"['Drama', 'Comedy', 'Music']"
This Is England (2006),"['Drama', 'Crime']"
Papa  (2016),[]
Gone Fishing  (2012),"['Drama', 'Family']"
Wild America  (1997),"['Adventure', 'Comedy', 'Family']"
Icarus  (2010),"['Action', 'Drama', 'Thriller']"
Inside Job  (2010),"['Documentary', 'Crime']"
A Perfect Getaway (2009),"['Thriller', 'Mystery', 'Adventure']"
Garfield: A Tail of Two Kitties (2006),"['Animation', 'Comedy', 'Family', 'Adventure', 'Drama', 'Fantasy']"
The Zombinator (2012),"['Science Fiction', 'Horror']"
Zombiez (2005),['Horror']
Air Bud ,"['Comedy', 'Family']"
The Female Brain (2018),['Comedy']
Half Magic (2018),"['Romance', 'Comedy']"
G.I. Blues (1960),"['Comedy', 'Music']"
Go West  (1940),"['Comedy', 'Western']"
Spider-Man Strikes Back (1978),"['Action', 'Adventure', 'Family', 'Fantasy', 'TV Movie']"
Wonder Woman  (1974),"['Action', 'Adventure', 'Fantasy', 'TV Movie']"
The Patriots  (1994),"['Drama', 'Crime']"
Kazaam (1996),"['Fantasy', 'Comedy', 'Family']"
Vikingdom (2013),['Adventure']
Love Shack  (2010),['Comedy']
Submergence ,"['Drama', 'Thriller', 'Romance']"
First Kill  (2017),"['Action', 'Thriller', 'Crime']"
Me Myself I  (2000),"['Comedy', 'Romance']"
Cars 3  (2009),['Horror']
Gnomeo & Juliet (2011),"['Animation', 'Family']"
The Boy Next Door  (2015),['Thriller']
Race to Witch Mountain (2009),"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']"
"We, the Women (1953)","['Comedy', 'Drama']"
Good Neighbors  (2010),"['Horror', 'Fantasy', 'Mystery']"
Home  (2016),['Drama']
Ant-Man and the Wasp (2018),"['Action', 'Adventure', 'Science Fiction']"
The Mack (1973),['Drama']
Richard Pryor: Live in Concert (1979),['Comedy']
Spetters (1980),"['Drama', 'Romance']"
Good Kids (2016),['Comedy']
Finding Kind (2011),[]
Ring of Fire  (1991),"['Action', 'Drama']"
Starke Zeiten (1988),['Comedy']
Players  (2012),"['Action', 'Adventure', 'Crime', 'Thriller', 'Drama']"
Paradise  (2011),"['Science Fiction', 'Thriller']"
Monster-in-Law (2005),"['Romance', 'Comedy']"
Because I Said So  (2007),"['Romance', 'Comedy']"
Seven Samurai (1954),"['Action', 'Drama']"
Paranormal Activity: The Marked Ones (2014),"['Horror', 'Thriller']"
City of God  (2011),"['Crime', 'Thriller']"
The Mysterious Monsters (1976),"['Documentary', 'Horror', 'Fantasy']"
The Battle of the Sexes  (1914),['Drama']
Revenge of the Bridesmaids,"['Comedy', 'Romance', 'TV Movie']"
Snuff 102 (2007),"['Thriller', 'Horror']"
Shade  (2003),"['Action', 'Thriller', 'Crime']"
Ida  (2013),['Drama']
Release  (2010),"['Crime', 'Drama']"
Invasion of the Scream Queens (1992),['Documentary']
Young Adult  (2011),"['Comedy', 'Drama']"
Meek's Cutoff (2010),['Western']
Marilyn  (2011),['Thriller']
Take This Waltz  (2011),"['Drama', 'Comedy', 'Romance']"
Startup.com (2001),['Documentary']
Killa  (2015),['Documentary']
Big Blue Lake (2011),['Drama']
Bugs Bunny in Space,"['Animation', 'Family']"
Mary Magdalene ,['Drama']
Sleeper  (2005),[]
From Hell  (2001),"['Horror', 'Mystery', 'Thriller']"
The Forest  (2016),"['Horror', 'Thriller', 'Mystery']"
Ninja Kids!!! (2011),"['Action', 'Drama', 'Family']"
The Diary  (1974),"['TV Movie', 'Romance', 'Drama']"
Boruto: Naruto the Movie (2015),"['Adventure', 'Action', 'Animation', 'Comedy', 'Fantasy']"
One Piece Film: Gold (2016),"['Action', 'Animation', 'Adventure', 'Comedy']"
Night Monster (1942),"['Horror', 'Mystery', 'Thriller']"
From Paris with Love  (2010),"['Action', 'Crime', 'Thriller']"
Cool and the Crazy,"['Drama', 'Romance', 'Action', 'Thriller', 'TV Movie']"
Snitch  (2013),"['Thriller', 'Drama', 'Action']"
Licence to Kill (1989),"['Adventure', 'Action', 'Thriller']"
Transformers: Revenge of the Fallen ,"['Science Fiction', 'Action', 'Adventure']"
Transformers: Dark of the Moon ,"['Action', 'Science Fiction', 'Adventure']"
Happy Valley  (2014),"['Documentary', 'Crime']"
Parenthood (2010),"['Comedy', 'Drama']"
Hinterland  (2015),['Drama']
The Killing  (1956),"['Crime', 'Thriller']"
Journey to Italy,"['Drama', 'Romance']"
The Red and the Black  (1954),"['Drama', 'TV Movie']"
Certified Copy  (2010),"['Drama', 'Romance']"
Europe '51 (1952),['Drama']
Goodbye Again  (1933),"['Comedy', 'Romance']"
Heat  (2006),"['Action', 'Crime', 'Drama']"
Maverick  (1994),"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
Bird on a Wire  (1990),"['Action', 'Adventure', 'Comedy', 'Romance']"
The Last Witch Hunter (2015),"['Fantasy', 'Action', 'Adventure']"
One Piece Film: Z,"['Animation', 'Fantasy', 'Action', 'Adventure']"
Dragon Ball Z: Fusion Reborn,"['Animation', 'Action', 'Fantasy', 'Science Fiction']"
ExTerminators  (2009),"['Comedy', 'Drama']"
Parents  (1989),['Horror']
Dragonball Evolution (2009),"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']"
One Piece: The Movie (2000),"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']"
CinderElmo,['Family']
Thomas and the Magic Railroad (2000),"['Animation', 'Drama', 'Family']"
The Player  (1992),"['Mystery', 'Drama', 'Comedy', 'Crime']"
The Banger Sisters (2002),"['Comedy', 'Drama']"
The Lion King II: Simba's Pride (1998),"['Family', 'Adventure', 'Animation', 'Action']"
"Hail, Caesar! (2016)","['Comedy', 'Crime', 'Mystery']"
"Love, Simon (2018)","['Comedy', 'Drama', 'Romance']"
Justice League: Doom,"['Action', 'Animation', 'Science Fiction']"
Batman: Under the Red Hood,"['Science Fiction', 'Crime', 'Action', 'Animation', 'Mystery']"
Doctor Who ,"['TV Movie', 'Adventure', 'Science Fiction']"
Grimm's Snow White (2012),['Fantasy']
Dressed to Kill  (1980),"['Mystery', 'Thriller', 'Horror']"
The High and the Mighty  (1954),"['Action', 'Adventure', 'Drama', 'Thriller']"
Airport 1975 (1974),"['Drama', 'Thriller', 'Action']"
Captain America  (1979),"['Action', 'Adventure', 'Science Fiction', 'TV Movie']"
Supersonic Man (1979),"['Adventure', 'Comedy', 'Fantasy']"
John Carter  (2012),"['Action', 'Adventure', 'Science Fiction']"
Taking Chance (2009),"['Drama', 'War', 'TV Movie']"
Bachelorette  (2012),"['Comedy', 'Romance']"
Dragon Ball Z: Lord Slug (1991),"['Action', 'Animation', 'Science Fiction']"
Superman II (1980),"['Science Fiction', 'Action', 'Adventure']"
Shallow Grave (1994),"['Crime', 'Thriller']"
The Last Gangster (1937),"['Crime', 'Drama', 'Thriller']"
Toys  (1992),"['Family', 'Fantasy', 'Comedy', 'Science Fiction']"
Dead Man Running (2009),"['Action', 'Crime', 'Drama', 'Thriller']"
Wonder of Women (1929),['Drama']
Bandslam (2009),"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
If Looks Could Kill  (1991),"['Action', 'Comedy']"
BearCity 2: The Proposal (2012),"['Comedy', 'Romance']"
Last of the Dogmen (1995),"['Adventure', 'Mystery', 'Thriller', 'Western']"
Murder in the First  (1995),"['Crime', 'Drama']"
Drive Angry,"['Fantasy', 'Thriller', 'Action', 'Crime']"
Dirty Work  (1998),['Comedy']
The Big Chill  (1983),"['Comedy', 'Drama']"
Beware the Slenderman (2016),"['Documentary', 'Crime']"
Robin Hood  (1991),['Adventure']
Criminal  (2016),"['Action', 'Crime', 'Science Fiction']"
"McFarland, USA (2015)","['Drama', 'Family']"
The Free World (2016),"['Romance', 'Drama']"
Confess  (2005),"['Action', 'Drama', 'Thriller']"
As You Are  (2016),['Drama']
It's a Free World... (2007),['Drama']
Love Happens,"['Drama', 'Romance']"
Princess Protection Program,"['Family', 'TV Movie', 'Comedy']"
Sleeping with the Enemy (1991),"['Drama', 'Crime', 'Thriller']"
The Secret of Roan Inish (1994),"['Adventure', 'Fantasy', 'Family', 'Drama']"
Susan Slept Here (1954),"['Comedy', 'Drama']"
Bundle of Joy (1956),"['Comedy', 'Music', 'Romance']"
Rocky Balboa  (2006),['Drama']
Girl in Progress,"['Comedy', 'Drama']"
Wedding Daze  (2004),"['Comedy', 'Romance', 'TV Movie']"
Test  (2013),"['Drama', 'Romance']"
Moonlight  (2002),"['Thriller', 'Romance']"
Billy Lynn's Long Halftime Walk  (2016),"['Drama', 'War']"
Gnomes ,"['Animation', 'Fantasy', 'Family', 'TV Movie']"
Le Mans  (1970),"['Action', 'Drama']"
American Gigolo (1980),"['Crime', 'Drama', 'Mystery']"
Money Talks  (1997),"['Comedy', 'Action', 'Crime']"
"See No Evil, Hear No Evil (1989)","['Comedy', 'Crime']"
See No Evil 2 (2014),['Horror']
Moving  (1988),['Comedy']
See No Evil  (2006),"['Horror', 'Thriller']"
Abraham Lincoln: Vampire Hunter (2012),"['Action', 'Fantasy', 'Horror']"
Lego Indiana Jones and the Raiders of the Lost Brick,"['Adventure', 'Comedy', 'Animation', 'Action', 'Family', 'Science Fiction', 'War']"
Adventures of Captain Marvel (1941),"['Fantasy', 'Action', 'Science Fiction', 'Family']"
Samsaram Oka Chadarangam (1987),['Drama']
Raising Helen (2004),"['Drama', 'Comedy', 'Romance']"
A Taste of Honey  (1961),['Drama']
Billy Liar  (1963),"['Comedy', 'Romance', 'Drama']"
The Leather Boys (1964),['Drama']
Spider-Man  (1977),"['Science Fiction', 'Action', 'Crime', 'TV Movie']"
The Artist  (2011),"['Drama', 'Comedy', 'Romance']"
Flash  (2007),[]
The Cowboys (1972),"['Western', 'Adventure', 'Drama', 'Action']"
The Lovers  (1994),"['Action', 'Adventure', 'Science Fiction', 'Romance']"
Lord of War (2005),"['Crime', 'Drama', 'Thriller']"
Get a Clue  (1997),"['Family', 'Comedy', 'Mystery', 'TV Movie']"
Shaft  (2000),"['Action', 'Adventure', 'Crime', 'Thriller']"
Speed  (1984),['Documentary']
Jurassic Park III (2001),"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
Finding Your Feet (2018),"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
Bubble Boy  (2001),"['Comedy', 'Adventure', 'Romance']"
2016: Obama's America (2012),"['Documentary', 'Fantasy']"
Devil's Knot  (2013),"['Crime', 'Drama', 'Thriller']"
Reel Horror (1985),"['Fantasy', 'Horror', 'Comedy']"
Horror Express (1972),['Horror']
License to Drive (1988),"['Comedy', 'Family']"
All About Steve (2009),['Comedy']
Renoir  (2012),"['Drama', 'Romance']"
Repulsion  (1965),"['Drama', 'Thriller', 'Horror']"
Niagara  (1953),"['Thriller', 'Crime']"
21 Grams (2003),"['Drama', 'Crime', 'Thriller']"
First Knight (1995),"['Action', 'Adventure', 'Drama', 'Romance']"
Unfriend  (2014),"['Romance', 'Crime', 'Drama']"
Family Weekend (2013),"['Comedy', 'Drama']"
The Enchanted ,"['Mystery', 'Fantasy', 'Horror']"
The Guardian  (1990),"['Horror', 'Thriller']"
Hanover Street  (1979),"['Drama', 'Romance', 'War', 'Action', 'Adventure']"
Son of Flubber (1963),"['Comedy', 'Family', 'Science Fiction']"
Ho! (1968),"['Action', 'Drama']"
Waiting  (2015),['Horror']
Pete's Dragon  (1977),"['Fantasy', 'Animation', 'Comedy', 'Family']"
Snow White  (1952),"['Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']"
The Gnome-Mobile (1967),"['Fantasy', 'Comedy', 'Family']"
It's Complicated  (2009),"['Comedy', 'Romance']"
Little Black Book,"['Comedy', 'Romance', 'Drama']"
From Prada to Nada (2011),"['Comedy', 'Drama', 'Romance']"
Waterloo Bridge  (1940),"['Drama', 'Romance', 'War']"
Red Dust  (1932),"['Romance', 'Drama']"
La Cucina  (2007),['Drama']
Fever Pitch  (2005),"['Romance', 'Comedy']"
Duplex  (2003),['Comedy']
Battle of Britain  (1969),"['War', 'History', 'Action']"
Mary Queen of Scots  (2013),"['Drama', 'History']"
"Mary, Queen of Scots  (1971)","['Drama', 'History']"
Cromwell  (1970),"['Drama', 'History', 'War']"
Lou ,"['Action', 'Thriller']"
"Double, Double, Toil and Trouble","['Family', 'TV Movie', 'Horror', 'Comedy', 'Fantasy']"
Bringing Down the House  (2003),"['Comedy', 'Drama']"
Living Out Loud (1998),"['Comedy', 'Drama', 'Romance']"
Solitary Man  (2009),"['Comedy', 'Drama', 'Romance']"
Beyond a Reasonable Doubt  (2009),['Thriller']
The Skulls  (2000),"['Crime', 'Drama', 'Thriller']"
Epsilon  (1995),[]
The Office Party (1976),['Comedy']
Halloweentown ,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'TV Movie']"
Perfume  (2001),"['Comedy', 'Drama']"
Witching & Bitching (2013),"['Comedy', 'Horror']"
Marshall ,['Drama']
Apartment 1303 (2007),['Horror']
The Missing (2003),"['Thriller', 'Western', 'Adventure']"
Annie  (1999),"['Music', 'Family', 'Comedy']"
Toy Story That Time Forgot,"['Animation', 'Family', 'Adventure', 'Comedy']"
Knights of the Round Table  (1953),"['Romance', 'Action', 'Adventure', 'Fantasy', 'Drama']"
Slow West (2015),"['Western', 'Action', 'Drama', 'Thriller']"
Foxcatcher (2014),"['Drama', 'Thriller']"
Frozen Fever,"['Animation', 'Family', 'Adventure', 'Comedy']"
Kidnap (2017),"['Drama', 'Thriller']"
The Adventures of Mark Twain  (1985),"['Animation', 'Adventure', 'Family']"
Sounder  (1972),['Drama']
Tom and Huck (1995),"['Family', 'Action', 'Adventure', 'Drama']"
Zorro  (1975),"['Adventure', 'Action', 'Comedy', 'Western']"
Open Range  (2003),"['Western', 'Action', 'Romance', 'Drama']"
Love Stinks  (1999),"['Comedy', 'Romance']"
The Island  (2005),"['Action', 'Thriller', 'Science Fiction', 'Adventure']"
Turbo  (2013),"['Animation', 'Family']"
A History of Violence (2005),"['Drama', 'Thriller', 'Crime']"
M. Butterfly  (1993),"['Romance', 'Drama']"
Every Day (2018),"['Romance', 'Fantasy']"
Driven  (2016),"['Action', 'Drama']"
All Good Things  (2010),"['Mystery', 'Thriller', 'Romance']"
Paranormal Activity 3 (2011),"['Horror', 'Mystery']"
Nightwalking (2008),[]
Mindwalk (1990),['Drama']
The Emerald Forest (1985),"['Action', 'Adventure', 'Drama']"
Tarzan & Jane (2002),"['Animation', 'Family']"
The New Swiss Family Robinson (1998),"['Adventure', 'Action', 'TV Movie']"
Third Man on the Mountain (1959),"['Adventure', 'Drama', 'Family']"
Moby Dick  (2010),"['Adventure', 'Drama']"
The Prince  (1996),"['Thriller', 'Action']"
Pirate's Passage (2015),"['Adventure', 'Animation', 'Family']"
Treasure Island  (1999),"['Adventure', 'Family', 'Action']"
Paycheck  (2003),"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']"
Extracted (2012),"['Science Fiction', 'Thriller']"
An American Tail: Fievel Goes West (1991),"['Animation', 'Family', 'Western', 'Adventure', 'Comedy']"
